20220103 001700;0.724700;0.724700;0.724690;0.724700;0
20220103 001800;0.724720;0.724780;0.724720;0.724770;0
20220103 001900;0.724800;0.724840;0.724790;0.724790;0
20220103 002000;0.724790;0.724790;0.724740;0.724750;0
20220103 002100;0.724740;0.724820;0.724740;0.724820;0
20220103 002200;0.724820;0.724850;0.724820;0.724850;0
20220103 002300;0.724840;0.724870;0.724840;0.724870;0
20220103 002400;0.724860;0.724860;0.724740;0.724750;0
20220103 002500;0.724750;0.724750;0.724700;0.724700;0
20220103 002600;0.724690;0.724700;0.724680;0.724690;0
20220103 002700;0.724680;0.724680;0.724620;0.724620;0
20220103 002800;0.724640;0.724640;0.724630;0.724630;0
20220103 002900;0.724620;0.724630;0.724570;0.724630;0
20220103 003000;0.724620;0.724630;0.724590;0.724590;0
20220103 003100;0.724600;0.724650;0.724590;0.724620;0
20220103 003200;0.724630;0.724720;0.724630;0.724700;0
20220103 003300;0.724700;0.724710;0.724690;0.724710;0
20220103 003400;0.724710;0.724710;0.724690;0.724710;0
20220103 003500;0.724700;0.724740;0.724680;0.724740;0
20220103 003600;0.724760;0.724770;0.724720;0.724770;0
20220103 003700;0.724780;0.724780;0.724780;0.724780;0
20220103 003800;0.724760;0.724780;0.724710;0.724780;0
20220103 003900;0.724770;0.724770;0.724720;0.724740;0
20220103 004000;0.724730;0.724770;0.724730;0.724770;0
20220103 004100;0.724760;0.724770;0.724740;0.724760;0
20220103 004200;0.724800;0.724920;0.724800;0.724920;0
20220103 004300;0.724910;0.724910;0.724910;0.724910;0
20220103 004400;0.724910;0.725030;0.724910;0.725030;0
20220103 004500;0.725000;0.725020;0.724860;0.724870;0
20220103 004600;0.724860;0.724860;0.724760;0.724790;0
20220103 004700;0.724800;0.724810;0.724780;0.724810;0
20220103 004800;0.724800;0.724810;0.724800;0.724810;0
20220103 004900;0.724780;0.724780;0.724710;0.724730;0
20220103 005000;0.724720;0.724720;0.724710;0.724720;0
20220103 005100;0.724720;0.724720;0.724580;0.724580;0
20220103 005200;0.724570;0.724580;0.724560;0.724580;0
20220103 005300;0.724580;0.724580;0.724510;0.724540;0
20220103 005400;0.724530;0.724540;0.724530;0.724540;0
20220103 005500;0.724560;0.724620;0.724550;0.724620;0
20220103 005600;0.724620;0.724620;0.724590;0.724590;0
20220103 005700;0.724580;0.724640;0.724580;0.724630;0
20220103 005800;0.724630;0.724630;0.724510;0.724540;0
20220103 005900;0.724520;0.724520;0.724500;0.724510;0
20220103 010000;0.724520;0.724530;0.724460;0.724490;0
20220103 010100;0.724490;0.724550;0.724490;0.724540;0
20220103 010300;0.724530;0.724750;0.724530;0.724750;0
20220103 010400;0.724740;0.724900;0.724740;0.724890;0
20220103 010500;0.724900;0.724900;0.724810;0.724840;0
20220103 010600;0.724840;0.724850;0.724810;0.724840;0
